[2022/07/17 00:05:00] - Namespace(attack='none', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../../cifar-data', epochs=100, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='./results/716_18_nt_res34se/', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='res34_se', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2022/07/17 00:05:10] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2022/07/17 00:05:23] - 0 	 11.9 	 	 1.3 	 	 0.1000 	 1.9790 	 0.3268 	 2.1252 	 	 0.3053 	 	 1.6334 	 0.4022 	 1.6334 	 	 0.4022
[2022/07/17 00:05:36] - 1 	 12.1 	 	 1.2 	 	 0.1000 	 1.4646 	 0.4627 	 1.5211 	 	 0.4408 	 	 1.3177 	 0.5238 	 1.3177 	 	 0.5238
[2022/07/17 00:05:50] - 2 	 12.0 	 	 1.2 	 	 0.1000 	 1.2602 	 0.5455 	 1.3340 	 	 0.5183 	 	 1.1926 	 0.5716 	 1.1926 	 	 0.5716
[2022/07/17 00:06:03] - 3 	 11.6 	 	 1.2 	 	 0.1000 	 1.0878 	 0.6118 	 1.1759 	 	 0.5794 	 	 1.0831 	 0.6236 	 1.0831 	 	 0.6236
[2022/07/17 00:06:16] - 4 	 11.2 	 	 1.2 	 	 0.1000 	 0.9800 	 0.6545 	 1.0772 	 	 0.6158 	 	 1.0027 	 0.6494 	 1.0027 	 	 0.6494
[2022/07/17 00:06:28] - 5 	 11.1 	 	 1.2 	 	 0.1000 	 0.8953 	 0.6877 	 1.0012 	 	 0.6471 	 	 0.9459 	 0.6688 	 0.9459 	 	 0.6688
[2022/07/17 00:06:41] - 6 	 11.3 	 	 1.3 	 	 0.1000 	 0.8302 	 0.7122 	 0.9433 	 	 0.6689 	 	 0.8606 	 0.6999 	 0.8606 	 	 0.6999
[2022/07/17 00:06:54] - 7 	 11.2 	 	 1.2 	 	 0.1000 	 0.7839 	 0.7319 	 0.9027 	 	 0.6854 	 	 0.9090 	 0.6822 	 0.9090 	 	 0.6822
[2022/07/17 00:07:06] - 8 	 11.0 	 	 1.2 	 	 0.1000 	 0.7432 	 0.7475 	 0.8693 	 	 0.6971 	 	 0.8360 	 0.7086 	 0.8360 	 	 0.7086
[2022/07/17 00:07:19] - 9 	 11.2 	 	 1.3 	 	 0.1000 	 0.7116 	 0.7602 	 0.8394 	 	 0.7101 	 	 0.8068 	 0.7238 	 0.8068 	 	 0.7238
[2022/07/17 00:07:31] - 10 	 11.1 	 	 1.2 	 	 0.1000 	 0.6934 	 0.7692 	 0.8241 	 	 0.7150 	 	 0.7712 	 0.7326 	 0.7712 	 	 0.7326
[2022/07/17 00:07:44] - 11 	 10.8 	 	 1.2 	 	 0.1000 	 0.6703 	 0.7751 	 0.8005 	 	 0.7230 	 	 0.7621 	 0.7375 	 0.7621 	 	 0.7375
[2022/07/17 00:07:56] - 12 	 10.6 	 	 1.2 	 	 0.1000 	 0.6458 	 0.7851 	 0.7797 	 	 0.7302 	 	 0.8222 	 0.7131 	 0.8222 	 	 0.7131
[2022/07/17 00:08:08] - 13 	 11.1 	 	 1.2 	 	 0.1000 	 0.6366 	 0.7873 	 0.7723 	 	 0.7306 	 	 0.7691 	 0.7336 	 0.7691 	 	 0.7336
[2022/07/17 00:08:20] - 14 	 10.9 	 	 1.2 	 	 0.1000 	 0.6265 	 0.7895 	 0.7634 	 	 0.7348 	 	 0.7581 	 0.7412 	 0.7581 	 	 0.7412
[2022/07/17 00:08:33] - 15 	 11.2 	 	 1.2 	 	 0.1000 	 0.6103 	 0.7991 	 0.7500 	 	 0.7411 	 	 0.7734 	 0.7358 	 0.7734 	 	 0.7358
[2022/07/17 00:08:45] - 16 	 11.3 	 	 1.4 	 	 0.1000 	 0.6062 	 0.8002 	 0.7451 	 	 0.7428 	 	 0.7822 	 0.7343 	 0.7822 	 	 0.7343
[2022/07/17 00:08:58] - 17 	 11.4 	 	 1.2 	 	 0.1000 	 0.6001 	 0.8013 	 0.7411 	 	 0.7435 	 	 0.7676 	 0.7322 	 0.7676 	 	 0.7322
