[2022/07/17 00:03:08] - Namespace(attack='none', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../../cifar-data', epochs=100, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='./results/716_15_nt_res18nose/', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='res18_nose', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2022/07/17 00:03:15] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2022/07/17 00:03:41] - 0 	 23.7 	 	 2.2 	 	 0.1000 	 1.7807 	 0.3678 	 1.9011 	 	 0.3451 	 	 1.4690 	 0.4688 	 1.4690 	 	 0.4688
[2022/07/17 00:04:07] - 1 	 23.4 	 	 2.1 	 	 0.1000 	 1.3553 	 0.5102 	 1.4232 	 	 0.4851 	 	 1.2802 	 0.5418 	 1.2802 	 	 0.5418
[2022/07/17 00:04:33] - 2 	 22.9 	 	 2.2 	 	 0.1000 	 1.1501 	 0.5917 	 1.2358 	 	 0.5582 	 	 1.1032 	 0.6085 	 1.1032 	 	 0.6085
[2022/07/17 00:04:59] - 3 	 24.1 	 	 2.3 	 	 0.1000 	 1.0134 	 0.6428 	 1.1105 	 	 0.6063 	 	 0.9621 	 0.6589 	 0.9621 	 	 0.6589
[2022/07/17 00:05:26] - 4 	 24.3 	 	 2.1 	 	 0.1000 	 0.9057 	 0.6821 	 1.0114 	 	 0.6414 	 	 0.9428 	 0.6707 	 0.9428 	 	 0.6707
[2022/07/17 00:05:53] - 5 	 23.9 	 	 2.3 	 	 0.1000 	 0.8451 	 0.7055 	 0.9581 	 	 0.6607 	 	 0.8778 	 0.6904 	 0.8778 	 	 0.6904
[2022/07/17 00:06:19] - 6 	 23.3 	 	 2.1 	 	 0.1000 	 0.7845 	 0.7306 	 0.9031 	 	 0.6842 	 	 0.8234 	 0.7161 	 0.8234 	 	 0.7161
[2022/07/17 00:06:45] - 7 	 23.6 	 	 2.2 	 	 0.1000 	 0.7391 	 0.7494 	 0.8620 	 	 0.6990 	 	 0.8279 	 0.7099 	 0.8279 	 	 0.7099
[2022/07/17 00:07:10] - 8 	 23.6 	 	 2.1 	 	 0.1000 	 0.7049 	 0.7636 	 0.8371 	 	 0.7116 	 	 0.8849 	 0.7014 	 0.8849 	 	 0.7014
[2022/07/17 00:07:35] - 9 	 22.8 	 	 2.2 	 	 0.1000 	 0.6810 	 0.7729 	 0.8154 	 	 0.7182 	 	 0.7660 	 0.7338 	 0.7660 	 	 0.7338
[2022/07/17 00:08:02] - 10 	 23.7 	 	 2.1 	 	 0.1000 	 0.6611 	 0.7795 	 0.7978 	 	 0.7237 	 	 0.7790 	 0.7395 	 0.7790 	 	 0.7395
[2022/07/17 00:08:28] - 11 	 23.5 	 	 2.1 	 	 0.1000 	 0.6390 	 0.7875 	 0.7769 	 	 0.7304 	 	 0.8799 	 0.6967 	 0.8799 	 	 0.6967
[2022/07/17 00:08:54] - 12 	 24.0 	 	 2.2 	 	 0.1000 	 0.6218 	 0.7937 	 0.7629 	 	 0.7360 	 	 0.7544 	 0.7407 	 0.7544 	 	 0.7407
[2022/07/17 00:09:20] - 13 	 23.3 	 	 2.2 	 	 0.1000 	 0.6060 	 0.7993 	 0.7487 	 	 0.7405 	 	 0.7118 	 0.7507 	 0.7118 	 	 0.7507
[2022/07/17 00:09:46] - 14 	 23.6 	 	 2.1 	 	 0.1000 	 0.5972 	 0.8046 	 0.7401 	 	 0.7443 	 	 0.7236 	 0.7524 	 0.7236 	 	 0.7524
[2022/07/17 00:10:12] - 15 	 23.6 	 	 2.1 	 	 0.1000 	 0.5789 	 0.8101 	 0.7252 	 	 0.7496 	 	 0.7604 	 0.7305 	 0.7604 	 	 0.7305
[2022/07/17 00:10:37] - 16 	 23.5 	 	 2.2 	 	 0.1000 	 0.5690 	 0.8146 	 0.7152 	 	 0.7531 	 	 0.7169 	 0.7539 	 0.7169 	 	 0.7539
[2022/07/17 00:11:03] - 17 	 22.8 	 	 2.2 	 	 0.1000 	 0.5664 	 0.8132 	 0.7137 	 	 0.7546 	 	 0.7507 	 0.7463 	 0.7507 	 	 0.7463
[2022/07/17 00:11:28] - 18 	 23.2 	 	 2.2 	 	 0.1000 	 0.5646 	 0.8166 	 0.7117 	 	 0.7557 	 	 0.6911 	 0.7602 	 0.6911 	 	 0.7602
[2022/07/17 00:11:54] - 19 	 23.3 	 	 2.2 	 	 0.1000 	 0.5472 	 0.8222 	 0.6942 	 	 0.7610 	 	 0.6950 	 0.7579 	 0.6950 	 	 0.7579
[2022/07/17 00:12:20] - 20 	 23.6 	 	 2.1 	 	 0.1000 	 0.5371 	 0.8270 	 0.6873 	 	 0.7629 	 	 0.7117 	 0.7579 	 0.7117 	 	 0.7579
[2022/07/17 00:12:46] - 21 	 23.4 	 	 2.2 	 	 0.1000 	 0.5375 	 0.8256 	 0.6874 	 	 0.7646 	 	 0.6772 	 0.7688 	 0.6772 	 	 0.7688
[2022/07/17 00:13:11] - 22 	 22.6 	 	 2.2 	 	 0.1000 	 0.5306 	 0.8292 	 0.6835 	 	 0.7652 	 	 0.6903 	 0.7621 	 0.6903 	 	 0.7621
[2022/07/17 00:13:37] - 23 	 23.5 	 	 2.2 	 	 0.1000 	 0.5234 	 0.8321 	 0.6765 	 	 0.7673 	 	 0.7120 	 0.7547 	 0.7120 	 	 0.7547
[2022/07/17 00:14:03] - 24 	 23.9 	 	 2.2 	 	 0.1000 	 0.5294 	 0.8296 	 0.6815 	 	 0.7639 	 	 0.7549 	 0.7405 	 0.7549 	 	 0.7405
[2022/07/17 00:14:28] - 25 	 23.3 	 	 2.1 	 	 0.1000 	 0.5221 	 0.8329 	 0.6745 	 	 0.7692 	 	 0.6361 	 0.7827 	 0.6361 	 	 0.7827
[2022/07/17 00:14:54] - 26 	 23.5 	 	 2.2 	 	 0.1000 	 0.5144 	 0.8342 	 0.6681 	 	 0.7705 	 	 0.7242 	 0.7531 	 0.7242 	 	 0.7531
[2022/07/17 00:15:20] - 27 	 23.8 	 	 2.2 	 	 0.1000 	 0.5204 	 0.8346 	 0.6753 	 	 0.7678 	 	 0.7787 	 0.7410 	 0.7787 	 	 0.7410
[2022/07/17 00:15:44] - 28 	 21.9 	 	 2.2 	 	 0.1000 	 0.5081 	 0.8388 	 0.6632 	 	 0.7715 	 	 0.6303 	 0.7835 	 0.6303 	 	 0.7835
[2022/07/17 00:16:09] - 29 	 22.0 	 	 2.2 	 	 0.1000 	 0.5053 	 0.8385 	 0.6605 	 	 0.7729 	 	 0.7197 	 0.7601 	 0.7197 	 	 0.7601
[2022/07/17 00:16:35] - 30 	 23.8 	 	 2.2 	 	 0.1000 	 0.5031 	 0.8391 	 0.6571 	 	 0.7735 	 	 0.7295 	 0.7503 	 0.7295 	 	 0.7503
[2022/07/17 00:17:01] - 31 	 23.8 	 	 2.2 	 	 0.1000 	 0.5009 	 0.8390 	 0.6572 	 	 0.7744 	 	 0.7501 	 0.7432 	 0.7501 	 	 0.7432
[2022/07/17 00:17:29] - 32 	 25.6 	 	 2.3 	 	 0.1000 	 0.5076 	 0.8375 	 0.6633 	 	 0.7724 	 	 0.7739 	 0.7352 	 0.7739 	 	 0.7352
[2022/07/17 00:17:55] - 33 	 23.8 	 	 2.1 	 	 0.1000 	 0.4985 	 0.8397 	 0.6535 	 	 0.7742 	 	 0.6501 	 0.7756 	 0.6501 	 	 0.7756
[2022/07/17 00:18:21] - 34 	 24.3 	 	 2.2 	 	 0.1000 	 0.5001 	 0.8400 	 0.6566 	 	 0.7750 	 	 0.6861 	 0.7600 	 0.6861 	 	 0.7600
[2022/07/17 00:18:48] - 35 	 24.4 	 	 2.2 	 	 0.1000 	 0.4918 	 0.8423 	 0.6490 	 	 0.7757 	 	 0.6700 	 0.7688 	 0.6700 	 	 0.7688
