[2022/07/16 15:41:18] - Namespace(attack='none', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../../cifar-data', epochs=100, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='./results/716_4_nt_res34eca/', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='res34_eca', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2022/07/16 15:41:22] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2022/07/16 15:41:48] - 0 	 23.5 	 	 2.0 	 	 0.1000 	 1.5514 	 0.4379 	 1.6436 	 	 0.4049 	 	 1.3500 	 0.5134 	 1.3500 	 	 0.5134
[2022/07/16 15:42:13] - 1 	 22.8 	 	 2.4 	 	 0.1000 	 1.1949 	 0.5719 	 1.2841 	 	 0.5385 	 	 1.1042 	 0.6136 	 1.1042 	 	 0.6136
[2022/07/16 15:42:38] - 2 	 22.3 	 	 2.1 	 	 0.1000 	 1.0269 	 0.6408 	 1.1275 	 	 0.6020 	 	 0.9753 	 0.6561 	 0.9753 	 	 0.6561
[2022/07/16 15:43:04] - 3 	 23.3 	 	 1.8 	 	 0.1000 	 0.9006 	 0.6850 	 1.0066 	 	 0.6441 	 	 0.9881 	 0.6599 	 0.9881 	 	 0.6599
[2022/07/16 15:43:28] - 4 	 22.2 	 	 1.9 	 	 0.1000 	 0.8265 	 0.7149 	 0.9395 	 	 0.6731 	 	 0.8533 	 0.7078 	 0.8533 	 	 0.7078
[2022/07/16 15:43:51] - 5 	 20.8 	 	 1.8 	 	 0.1000 	 0.7608 	 0.7405 	 0.8824 	 	 0.6954 	 	 0.8710 	 0.7041 	 0.8710 	 	 0.7041
[2022/07/16 15:44:15] - 6 	 21.3 	 	 1.9 	 	 0.1000 	 0.7204 	 0.7544 	 0.8480 	 	 0.7037 	 	 0.7983 	 0.7255 	 0.7983 	 	 0.7255
[2022/07/16 15:44:38] - 7 	 21.3 	 	 1.9 	 	 0.1000 	 0.6917 	 0.7677 	 0.8217 	 	 0.7131 	 	 0.8261 	 0.7152 	 0.8261 	 	 0.7152
[2022/07/16 15:45:01] - 8 	 20.6 	 	 2.0 	 	 0.1000 	 0.6630 	 0.7796 	 0.7979 	 	 0.7239 	 	 0.8695 	 0.7027 	 0.8695 	 	 0.7027
[2022/07/16 15:45:26] - 9 	 23.1 	 	 1.9 	 	 0.1000 	 0.6294 	 0.7916 	 0.7667 	 	 0.7356 	 	 0.7761 	 0.7306 	 0.7761 	 	 0.7306
